Explained Variance Ratio:
0.988878
0.00909963
0.00148182
0.000289465
0.000151498
4.54366e-05
4.18339e-05
1.2735e-05

Scores:
10078.6, -404.562, -306.462, 62.9605, 93.3244, 59.1798, -136.345, 25.9153
10594.3, 395.983, -458.027, 77.5633, -93.9362, 19.3881, -25.7991, -5.93387
8483.06, 262.2, -29.3061, -26.2544, -67.5571, 31.4885, -33.3776, 86.3339
10415.4, 833.379, 331.033, -236.211, -73.9371, -22.4694, 85.5785, 4.2511
9345.52, 616.289, 17.712, -154.045, -23.7167, -30.1117, 159.614, 1.04602
8095.36, 542.715, -156.239, -226.516, -66.7882, 47.4456, 50.9804, 13.8188
7257.33, 686.959, -110.454, -206.389, 42.98, 42.1174, -45.3769, 5.6997
12401.8, 15.163, -563.447, 6.64824, 135.881, 38.3289, 27.6847, 27.4055
13635.2, -321.783, -797.824, 21.9057, 78.7383, 47.9438, 94.1759, 4.5663
9644.7, -185.203, -645.67, -108.446, -60.1602, 57.7595, 19.1157, -21.0652
8322.62, -57.4117, -333.305, -124.048, -179.329, -18.4079, 57.0788, -11.4139
11255.1, -305.695, -801.302, -208.037, -171.026, -11.3397, -7.08395, 11.3667
12616.6, -749.9, -1042.87, -161.891, -80.6657, 160.763, -197.833, -20.026
12166.1, 87.6833, -883.71, -211.411, -73.7299, 59.4419, 9.8087, -73.2071
9607.31, 1521.6, -475.192, -281.623, -284.906, -70.2262, 77.3689, 40.0365
11779.2, 944.374, -333.245, -181.691, -188.683, -0.534622, 151.403, -63.5699
11658.8, 189.644, -420.414, -156.959, 21.6429, -43.8533, -19.7318, 18.019
9567.59, -190.7, -320.658, -40.8553, -3.74937, -140.647, 123.231, -80.1978
9535.5, 1485.41, -764.818, -244.197, -181.24, -80.3975, -29.2374, -29.551
15377, 561.536, -1040.2, 35.0767, 24.1742, -103.196, 65.0476, -1.82107
14406.6, 579.372, -507.55, 94.4442, 271.585, -44.5581, 157.84, -51.6192
10147.3, -64.5575, -91.7649, -168.146, 94.9408, -75.3845, 31.1725, -18.9227
8826.84, -45.7396, -296.088, -80.5202, -125.614, -56.3927, -13.176, -19.5668
2469.81, 68.1912, -202.395, -63.3939, 102.727, 36.1845, -32.5392, -17.953
2543.47, 41.1921, -285.734, -6.95231, 55.4561, 5.9585, -10.2547, -15.3746
2625.75, 159.305, -329.138, -59.9634, 9.18356, 17.6107, -34.0676, 24.5945
2232.63, 333.97, -104.024, -53.5562, 10.897, -51.8379, 24.0404, -1.08533
3483.47, 168.97, -270.421, -68.097, 22.2537, -12.413, -38.1674, 13.1033
3198.23, -56.2863, -344.781, 27.4387, 41.5423, 62.5836, -40.5668, 20.8751
2650.8, 288.587, -334.769, -47.238, 20.7481, 23.9529, -1.66288, -8.37478
3570.82, 366.618, -415.957, -20.1477, 48.0424, 25.9816, -34.404, -39.4634
3997.12, 427.993, -310.999, -103.945, 46.6508, -8.90732, 2.31798, -18.1954
4490.4, 447.3, -331.821, -18.4915, 62.5265, -5.55453, 92.0273, -36.1284
2369.6, 64.5292, -64.716, -57.4966, 45.6093, -29.9083, 33.2492, -23.2894
2044.39, 140.147, -60.6926, -35.9429, -16.6276, -22.2749, 16.8788, -13.7919
4615.7, 134.494, -225.277, -72.1964, 64.502, -25.6599, -32.0921, -2.26258
6067.74, 149.724, -367, -62.314, 33.8214, -34.1275, -82.6349, 28.2914
4965.48, 265.218, -171.703, 47.3024, 118.67, -99.2874, -8.0756, 20.1313
4242.39, 864.439, -418.894, -25.9273, -14.8946, 6.15925, 27.5207, 35.3535
5144.44, 643.598, -543.854, -71.4473, -103.129, 39.5237, -13.7757, 52.8561
4783.05, 489.238, -525.287, 15.7268, -80.4105, -21.9894, -13.8039, 11.0332
4554.7, 733.306, -464.945, -155.932, -153.354, -4.42651, 11.3889, 6.70072
5213.95, 750.673, -458.492, -39.3404, -52.6492, 13.4376, -37.9908, -23.3198
7453.91, 1317.91, -583.242, 77.2199, 8.32683, -17.7636, 81.7078, -8.77093
6571.53, 830.001, -533.406, 158.829, 37.7064, 98.2074, 114.992, 24.5161
3992.42, 227.165, -123.696, 4.48199, 69.2688, -10.4479, 31.6473, 22.2094
3382.39, 619.893, -205.289, -6.65183, -139.139, -16.8858, 57.3909, 3.88021
21045.2, -2498.15, 438.257, 311.978, -241.866, 33.7276, -68.3575, -9.83042
23285.9, -2334.52, 351.358, 293.039, -273.802, 124.108, -202.921, -25.5098
26632.1, -2858.43, -194.492, 105.25, -9.29749, -35.1694, -206.974, -64.1884
22078, -2246.14, 994.152, 100.119, 16.2576, 8.10911, -72.7949, 44.1249
30100.5, -1882.2, 1199.77, 23.66, -117.511, 75.8675, 126.848, -59.9468
31327.4, -1221.43, 991.275, -381.561, -231.165, -128.698, 147.844, 19.1337
27042.3, -2120.03, 928.544, -311.308, -293.699, 19.6805, 24.0482, 51.9618
23319.2, 1250.63, 267.095, -112.661, -320.631, -115.018, -149.67, -15.5126
35137.3, -919.266, 14.6311, -119.747, -156.269, 261.07, 244.028, 102.349
41609.7, -3271.36, -471.73, 139.141, 146.207, 189.482, 215.426, 21.5305
24422.8, -2830.8, -77.1931, 104.062, -326.53, -40.7848, 52.2825, 12.3694
21364.7, -3211.23, 547.643, 229.461, -288.118, -106.497, 18.1979, -86.4398
2761.44, 72.6822, -224.261, 62.0796, -17.1905, 12.1638, -64.6154, -4.01596
3040.33, -16.3806, -102.94, 221.43, -4.38912, -69.1279, -33.6435, -17.7906
3335.53, 171.025, -192.467, 87.9055, 27.6308, -35.6481, -12.9093, -6.87923
2570.82, 266.764, -19.9702, 50.2414, 38.2378, -16.2196, -28.4275, 6.73661
3902.09, 147.339, -91.5628, 42.5209, -43.3254, -26.5707, -30.8282, 15.9408
3860.69, 419.705, -168.106, -8.39077, -11.2685, 36.1806, -22.9045, 22.9921
3543.93, 636.092, -230.579, -136.661, -126.014, -7.69857, -15.8478, 14.1271
4078.14, 444.001, -371.419, -97.5189, -136.546, 52.8528, -75.9891, -7.98018
4518.3, 638.245, -276.465, 2.97348, -32.1681, -22.2938, 86.6388, -5.12345
5172.98, 419.389, -137.909, -54.0029, 56.2546, 90.4669, 6.58955, 45.2153
2983.12, 8.19958, -225.048, 63.0034, -81.8059, -9.01638, -42.8576, 21.6574
2727.8, 107.243, -163.093, -1.32112, -72.9633, 46.6993, -2.14536, -35.6372
783.246, 46.029, 35.6608, -47.9647, 0.733, 17.0833, -25.7454, 2.64444
860.4, 18.2871, -46.7879, -38.4965, -21.1235, 8.7629, -20.0446, 8.71606
756.15, 143.058, -69.6659, -55.002, -39.6567, 6.10648, -13.5694, 4.84892
632.655, 160.371, -5.5843, -1.66694, -13.8987, -15.1043, -1.0906, -5.00095
